Rank,Category,Final_Score,Similarity_Score,Skill_Match_Score,Missing_Skills
1461,CHEF,0.8443505271828613,1.2062150388326591,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1462,CHEF,0.842605103182269,1.20372157597467,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1463,FITNESS,0.8397607120580926,1.1996581600829894,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1464,BANKING,0.8347932041880454,1.1925617202686363,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1465,AVIATION,0.8334224644651387,1.1906035206644838,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1466,HEALTHCARE,0.8331180289007197,1.190168612715314,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1467,SALES,0.832886467028327,1.1898378100404672,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1468,FITNESS,0.8326767825573971,1.1895382607962817,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1469,FITNESS,0.8322612377325647,1.1889446253322353,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1470,FITNESS,0.8285572594263904,1.1836532277519862,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1471,ADVOCATE,0.8284806147010964,1.1835437352872806,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1472,INFORMATION-TECHNOLOGY,0.8257825184556041,1.1796893120794345,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1473,HR,0.8243789748084449,1.17768424972635,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1474,HEALTHCARE,0.8240893581901104,1.1772705117001578,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1475,SALES,0.8235910148665314,1.1765585926664734,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1476,FITNESS,0.8230996395572101,1.1758566279388716,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1477,ARTS,0.8225598047644657,1.1750854353778082,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1478,CHEF,0.8197665398199449,1.1710950568856355,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1479,BANKING,0.8182243938839092,1.1688919912627276,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1480,AGRICULTURE,0.818103365082948,1.1687190929756401,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1481,HEALTHCARE,0.817508420431466,1.1678691720449514,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1482,FITNESS,0.8167995699924867,1.1668565285606953,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1483,HEALTHCARE,0.8145085207686293,1.163583601098042,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1484,AVIATION,0.8087824032674732,1.1554034332392475,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1485,AUTOMOBILE,0.8080066649473963,1.1542952356391376,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1486,FITNESS,0.8079170330771456,1.154167190110208,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1487,APPAREL,0.8075144332934234,1.1535920475620336,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1488,AVIATION,0.8069383864006376,1.1527691234294823,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1489,ADVOCATE,0.8058895982463853,1.1512708546376933,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1490,FITNESS,0.8047476981967849,1.14963956885255,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1491,INFORMATION-TECHNOLOGY,0.8046566038945007,1.149509434135001,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1492,ADVOCATE,0.8041844101856565,1.148834871693795,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1493,ADVOCATE,0.8020988971113083,1.145855567301869,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1494,ADVOCATE,0.8009534404977039,1.1442192007110057,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1495,ADVOCATE,0.7985307598645438,1.1407582283779198,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1496,HEALTHCARE,0.7982567898336161,1.1403668426194518,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1497,HEALTHCARE,0.7920444273546862,1.1314920390781231,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1498,APPAREL,0.7899654432113642,1.1285220617305203,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1499,HR,0.789637861011723,1.1280540871596043,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1500,CONSULTANT,0.7895378036946861,1.127911148135266,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1501,PUBLIC-RELATIONS,0.789182180809615,1.1274031154423072,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1502,FINANCE,0.7884453940533073,1.1263505629332962,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1503,AVIATION,0.7873784450589296,1.1248263500841853,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1504,APPAREL,0.7872368762812486,1.1246241089732123,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1505,SALES,0.7870107643787921,1.1243010919697032,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1506,AUTOMOBILE,0.7868996496617834,1.1241423566596906,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1507,FINANCE,0.7860536805719411,1.1229338293884874,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1508,ACCOUNTANT,0.7856667141723501,1.1223810202462146,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1509,ADVOCATE,0.7847495880303548,1.121070840043364,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1510,BPO,0.7846768033943821,1.1209668619919744,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1511,DIGITAL-MEDIA,0.7839233838687231,1.1198905483838901,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1512,DESIGNER,0.783196888673525,1.1188526981050357,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1513,AGRICULTURE,0.7825466446004139,1.1179237780005913,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1514,DESIGNER,0.7820424905261786,1.117203557894541,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1515,HEALTHCARE,0.7818290716524227,1.1168986737891753,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1516,FITNESS,0.7807505630911991,1.1153579472731416,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1517,DIGITAL-MEDIA,0.7804999604961003,1.1149999435658575,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1518,HEALTHCARE,0.7794381929662672,1.1134831328089532,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1519,ADVOCATE,0.7787242187183326,1.1124631695976182,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1520,INFORMATION-TECHNOLOGY,0.7782565702036198,1.1117951002908855,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1521,APPAREL,0.7753527105165083,1.1076467293092978,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1522,SALES,0.772317307731219,1.1033104396160271,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1523,APPAREL,0.7715200324601863,1.1021714749431233,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1524,CHEF,0.7706249156203664,1.1008927366005234,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1525,ACCOUNTANT,0.7680017078520764,1.0971452969315378,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1526,HEALTHCARE,0.7675128174684704,1.096446882097815,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1527,ARTS,0.766919703361708,1.0955995762310116,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1528,CONSTRUCTION,0.7651528572620029,1.09307551037429,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1529,HEALTHCARE,0.7648109774157821,1.0925871105939744,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1530,SALES,0.7640633671616939,1.091519095945277,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1531,INFORMATION-TECHNOLOGY,0.7606126221013789,1.0865894601448272,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1532,ACCOUNTANT,0.7599476324434281,1.0856394749191831,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1533,HEALTHCARE,0.7577656515357412,1.0825223593367732,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1534,DESIGNER,0.7572250668889366,1.0817500955556238,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1535,CHEF,0.7557381744111342,1.0796259634444776,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1536,ADVOCATE,0.7555211472533677,1.0793159246476682,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1537,PUBLIC-RELATIONS,0.7547815892252714,1.0782594131789591,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1538,HR,0.7532878606924555,1.0761255152749365,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1539,FINANCE,0.7504394560499612,1.072056365785659,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1540,AVIATION,0.7503328864472144,1.0719041234960207,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1541,APPAREL,0.749131810077997,1.0701883001114243,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1542,BANKING,0.7481561501797648,1.068794500256807,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1543,CONSTRUCTION,0.7471743718093703,1.067391959727672,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1544,ADVOCATE,0.7465682112599911,1.0665260160857015,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1545,HEALTHCARE,0.7447575142601655,1.0639393060859508,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1546,APPAREL,0.7436759368976757,1.0623941955681082,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1547,CHEF,0.7426056220311231,1.060865174330176,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1548,TEACHER,0.7424118818363472,1.0605884026233532,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1549,AGRICULTURE,0.7413872721187657,1.0591246744553795,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1550,APPAREL,0.7407505511500213,1.058215073071459,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1551,ADVOCATE,0.7398410851032149,1.0569158358617357,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1552,ACCOUNTANT,0.7398260422528057,1.0568943460754368,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1553,CONSULTANT,0.7386278894555116,1.0551826992221596,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1554,FINANCE,0.738609913955959,1.0551570199370843,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1555,CHEF,0.7372952601905595,1.0532789431293708,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1556,ADVOCATE,0.734448651805171,1.049212359721673,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1557,APPAREL,0.7330370265883985,1.0471957522691409,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1558,INFORMATION-TECHNOLOGY,0.7321740421908702,1.045962917415529,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1559,AUTOMOBILE,0.7319678765275857,1.0456683950394081,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1560,CHEF,0.7294371635090403,1.0420530907272005,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1561,INFORMATION-TECHNOLOGY,0.7262280731729557,1.0374686759613654,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1562,CHEF,0.7261146351908844,1.0373066217012634,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1563,FINANCE,0.7252381974115646,1.0360545677308066,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1564,AVIATION,0.7231455982232879,1.0330651403189828,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1565,INFORMATION-TECHNOLOGY,0.7205322996827923,1.0293318566897034,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1566,HR,0.7185766469910084,1.0265380671300122,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1567,FINANCE,0.7165906849253586,1.0237009784647981,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1568,BUSINESS-DEVELOPMENT,0.716317238471193,1.023310340673133,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1569,CONSTRUCTION,0.7141823454817822,1.0202604935454032,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1570,HR,0.7111792027426215,1.0159702896323164,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1571,SALES,0.7107164388721479,1.0153091983887828,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
